Protein,Low Acetate,High Acetate,Higher Acetate,High Fomrate,WTvsAchrs48,WTvsAchr144,WTvsH2hr,WTvsH2hr144
GSU3006,-1.001996385,-0.67280618,-0.666235167,-0.666235167,-6.140519575,-5.303088869,-4.005111715,-0.370451278
GSU3007,-1.662007192,-1.526304925,-1.235655527,-1.235655527,-0.681235318,-1.976119137,-2.59996898,-0.370451278
GSU3008,-1.093378123,-0.814221946,-1.830930044,-1.830930044,2.01395021,0.232755636,-0.435893786,0.395542348
GSU3009,-0.958261678,-0.594015281,-0.385427194,-0.385427194,0.607568167,0.053643953,-2.332690859,0.843291942
GSU3010,-1.112113478,-1.409005657,-1.199209563,-1.199209563,1.207945276,0.43584577,0.102531133,2.373486993
GSU3013,-0.59488645,-0.208788357,-0.000987241,-0.000987241,-0.202140624,0.656377593,0.910061439,-0.281970898
GSU3014,1.589617868,2.30665627,1.875400906,1.875400906,1.802374233,-1.415081382,0.307211769,-0.009812312
GSU3015,1.435016461,1.04884298,2.391993528,2.391993528,5.06504401,0.548913229,0.811149414,-1.114690584
GSU3016,0.953876907,0.278287902,0.169712897,0.169712897,0,0,0,0
GSU3017,3.676740241,1.898879494,2.3924833,2.3924833,0,0,0,0
GSU3018,2.583295235,2.15332347,2.685961481,2.685961481,0,0,0,0
GSU3019,2.118050011,1.755242389,1.905801125,1.905801125,1.065847934,0.515345685,1.56699649,1.025487356
GSU3020,1.87162295,1.281602042,1.863447973,1.863447973,1.267809387,-6.272140742,-4.017549349,-0.713957915
GSU3021,1.714306096,1.374155093,1.069732864,1.069732864,-2.564384533,-3.390230248,-0.076222149,0.126390459
GSU3022,1.136713789,1.122029874,1.000380707,1.000380707,-0.136365194,-0.642379081,1.399079168,-2.155335999
GSU3023,0.803432555,0.859629017,0.711698441,0.711698441,-0.570298736,1.484722879,-0.797686641,-0.274475155
GSU3024,1.362615227,0.670857102,0.751640512,0.751640512,0.265439784,4.52272738,-1.694999474,-1.32913178
GSU3025,1.182731768,0.985909079,0.485404302,0.485404302,0,0,0,0
GSU3026,0.624477491,-0.198291529,0.255188165,0.255188165,1.839245178,1.824217285,-4.709976947,-1.482265412
GSU3027,0.877914947,0.644196829,0.453720734,0.453720734,0.653038709,-3.933222625,0.725625969,-0.827243691
GSU3028,0.6840294,0.183859699,-0.149250035,-0.149250035,2.562285527,2.055549249,1.254612397,-3.645258209
GSU3029,0.214284171,-0.987197763,-1.564460506,-1.564460506,1.869662464,1.845219213,2.385811662,0.228505408
GSU3030,0.547687933,-1.156046407,-1.187707814,-1.187707814,-0.370668713,0.221820981,-3.476422728,0.55882703
GSU3031,-0.336875277,-0.645757743,-0.826706543,-0.826706543,-4.34628046,-4.136839332,0.13570797,0.249791432
GSU3032,0.643998984,0.857717953,0.340002472,0.340002472,1.349300018,-0.146330605,-1.64340233,-0.584658947
GSU3033,0.852264768,2.153097719,1.291806585,1.291806585,0.676002347,-3.933222625,-0.554727751,-1.266284158
GSU3034,0.555462888,0.744035027,0.981272815,0.981272815,0.431869099,1.599211965,1.689914141,-1.014949146
GSU3035,1.055987376,1.925686755,0.934423216,0.934423216,0.987283583,0.647483317,-4.865383273,-1.717421583
GSU3036,1.175799551,1.555894785,1.650013809,1.650013809,1.536002178,-0.570324147,0.295561099,-1.758684671
GSU3037,1.024119537,1.93416829,1.102159355,1.102159355,1.216502681,-1.061268533,0.811149414,-1.656816997
GSU3038,0.73242372,1.01812213,1.186657373,1.186657373,1.843665768,-1.357952515,-0.773616892,-0.158090532
GSU3040,2.296236574,2.615601197,2.479062416,2.479062416,-3.437605513,-5.015916479,2.700046645,2.495518391
GSU3041,1.715332798,2.116126683,1.48842762,1.48842762,0,0,0,0
GSU3042,2.204443446,2.862178912,2.131861648,2.131861648,1.405622187,-0.959560426,-0.616530686,2.601842891
GSU3043,2.149680619,2.813863871,2.258434294,2.258434294,0.138979875,0.673341786,0.324829284,1.857698832
GSU3044,2.189548122,1.804215782,1.666789667,1.666789667,0.278533411,-0.293541942,-1.013399723,-0.412696104
GSU3045,0.278482787,-0.197454202,0.506148889,0.506148889,1.314302333,0.161455421,-3.476422728,-0.425148138
GSU3046,2.365159261,2.682239858,2.622834599,2.622834599,0,0,0,0
GSU3047,1.136402805,1.215752956,0.832965512,0.832965512,-1.216584992,-3.407780884,-1.388229898,-1.419235711
GSU3048,1.535494258,1.830106639,1.434463773,1.434463773,0.5597439,2.282891105,-1.750143885,1.081165
GSU3050,1.536304381,2.245844631,0.971670222,0.971670222,0,0,0,0
GSU3051,0.931920179,0.868266733,0.693072047,0.693072047,0.52082812,0.266871679,-3.025357777,-0.246871985
GSU3052,1.103697169,1.361942706,0.871915432,0.871915432,0,0,0,0
GSU3053,1.404227112,1.702783408,1.447947763,1.447947763,0.98099842,0.350996167,-1.048877807,-1.733844929
GSU3054,2.075248364,1.906518284,1.627861408,1.627861408,2.930983092,2.446034267,-2.484445479,0.685977073
GSU3055,1.584315959,1.90690667,1.470828142,1.470828142,1.184111448,3.508511488,-2.071657662,1.099650502
GSU3056,2.037839259,1.770248077,1.282243438,1.282243438,4.032004498,-1.054653424,-3.680967018,1.292107311
GSU3057,-1.944635107,-0.179839558,-2.418532635,-2.418532635,0.242722769,-3.027291695,-3.22208772,0.693855812
GSU3058,-1.617284598,0.059419807,-1.945595887,-1.945595887,-0.417364978,2.077679139,-0.226079132,-0.818696996
GSU3059,-0.249714729,0.236737941,-0.341587958,-0.341587958,-2.88002271,2.009405874,0.466903423,-0.784375689
GSU3060,-0.36834107,0.092014504,-0.099731063,-0.099731063,-3.437605513,3.6167977,-0.134375148,-0.051704398
GSU3062,0.05877263,-0.002373281,-0.315914578,-0.315914578,0.327197753,-0.359666391,-1.583213507,-0.822206541
GSU3063,-0.893871714,-0.577965652,-0.765491874,-0.765491874,-2.138748289,-2.647229497,-0.91811942,0.56913863
GSU3064,-0.828497002,-0.394998911,-1.206431011,-1.206431011,-0.996537548,-3.407780884,-2.004166882,0.583888619
GSU3065,-0.117354555,0.013601826,-0.915249678,-0.915249678,-4.136914276,-1.933288813,-3.231648565,0.106491868
GSU3066,-0.087290419,0.251414589,-0.575720061,-0.575720061,-1.907213082,-0.364566258,-1.627214765,-0.528197178
GSU3067,0.396039555,0.540790448,-0.710815516,-0.710815516,-2.484736473,-2.406914175,-0.030148535,-6.563250884
GSU3068,-0.405646943,0.00743212,-0.999505597,-0.999505597,-1.943406079,-3.166267663,2.42011404,-5.58686915
GSU3069,-0.308222734,-0.225952487,-0.917442005,-0.917442005,0.13072824,-1.525265425,0.839314421,-1.614392891
GSU3070,-0.018077823,0.113864627,-0.70887007,-0.70887007,0.163734694,-1.52289503,2.058226863,-1.626884851
GSU3071,-0.015220633,0.109364335,-0.688770682,-0.688770682,-0.233690713,-1.372728293,0.551270881,-0.986019524
GSU3072,-0.379697275,0.136388439,-0.892695096,-0.892695096,-2.164782349,-1.854185984,0.523026535,-1.46117918
GSU3073,-0.029773999,0.141302966,-0.638345383,-0.638345383,-2.198537776,-1.273960223,1.114184018,-1.055702935
GSU3074,0.017158964,0.296799375,-0.672736011,-0.672736011,-1.575893293,-0.681019308,1.663895615,-2.801163684
GSU3075,0.180622351,0.234931392,-0.308048255,-0.308048255,-2.178554366,-0.742803233,0.250430976,-3.06443248
GSU3076,0.086922171,0.378590743,-0.313325721,-0.313325721,-1.892918447,-2.668503322,1.776461725,-6.820959424
GSU3077,0.879881116,0.634470481,0.01630505,0.01630505,-1.680138933,-1.910428405,1.555696017,-3.022898206
GSU3078,0.473068322,0.492203449,0.615153442,0.615153442,-0.103612405,-1.77991569,2.366283929,0.168349063
GSU3079,-0.340313561,-0.192037824,-0.526811498,-0.526811498,2.106312327,-2.98849886,1.865050266,-2.275558768
GSU3080,-0.473771353,-0.550387388,-0.980114261,-0.980114261,1.420578375,-2.811750931,0.47803759,-1.599758705
GSU3081,-1.280526853,-0.732373284,-1.432589705,-1.432589705,2.215406212,-1.75860317,-1.222878454,-1.051574805
GSU3082,-0.06267685,-0.520590805,0.670781152,0.670781152,1.2006814,-0.652712764,-2.037924947,-1.326397744
GSU3083,-0.189666286,-0.674459158,-0.452727201,-0.452727201,-0.416189809,1.72906153,-0.173854658,0.218876082
GSU3084,-0.912578515,-0.260525098,-0.182125728,-0.182125728,0.223188026,0.732343116,-0.84323161,0.45756655
GSU3085,0.086490734,0.34073713,-0.303314283,-0.303314283,-0.038434665,2.223304875,0.18398688,-2.979266082
GSU3086,-0.387438695,0.307240342,-0.603215429,-0.603215429,-0.128535999,1.233237051,0.476675592,0.064667916
GSU3087,0.050502981,0.567543764,0.138917057,0.138917057,0.30219025,-0.263381752,0.166794616,3.669714553
GSU3088,0.562667723,0.921794166,0.594685775,0.594685775,0.600076722,-1.187908717,0.575650723,-3.454203768
GSU3089,0.500339551,0.991566437,0.995644873,0.995644873,1.705552679,0.246161274,-1.42805328,0.589798571
GSU3090,0.156224926,0.443907552,-0.165176325,-0.165176325,1.640207113,0.337935682,-0.963984444,-1.062825539
GSU3091,-0.101476322,0.39734782,-0.495732836,-0.495732836,0.610666302,1.185375487,-2.988138002,-1.297410632
GSU3092,-0.067639319,0.165840607,-0.155124221,-0.155124221,-1.379749612,1.568491208,-1.131735068,0.863274313
GSU3093,-0.710348591,-0.778499138,1.01496603,1.01496603,-0.654326774,2.257499617,-0.676989602,-0.441818072
GSU3094,-0.158799184,0.131487092,0.199753392,0.199753392,0.353280239,1.22466528,0.260766473,-3.247158761
GSU3095,-0.640885413,-0.243197196,-0.970436512,-0.970436512,0.175259272,0.23112851,-0.484488267,-1.308546141
GSU3096,-0.45109061,-0.040895545,-0.462411037,-0.462411037,-1.687273068,-1.492310275,-0.180099223,-3.004200054
GSU3097,-0.460767003,-0.033805152,-0.31858997,-0.31858997,-0.646707286,-2.322570927,-2.513768921,-2.040730213
GSU3098,-0.470137143,-0.029260257,-0.092967683,-0.092967683,-1.487720156,-1.665818487,-1.675763674,-0.925402762
GSU3099,-0.071965678,0.363072633,0.095836192,0.095836192,0.368646612,0.000571227,-1.524689397,-2.174132297
GSU3100,0.090598092,0.542191496,0.072016944,0.072016944,-0.888451889,-1.087805688,-2.584849511,-1.440522703
GSU3101,0.114398556,0.540236841,0.247920823,0.247920823,-1.15327732,-0.03891786,0.073797705,-1.68240729
GSU3102,0.091455734,0.636063901,0.380236933,0.380236933,-2.149030703,-0.379910374,-2.66000536,-2.539593887
GSU3103,0.628232432,0.701672394,0.406629602,0.406629602,-3.665786276,0.100227357,-1.00750971,-2.641819723
GSU3104,0.276772248,0.856928207,0.300759455,0.300759455,-1.47128712,-1.190141707,-1.164000308,-0.903698537
GSU3105,0.627184665,1.158080842,0.765677596,0.765677596,-1.52218694,-0.562280734,-2.046415766,-2.607128311
GSU3106,0.406447858,0.641653464,0.314607033,0.314607033,-1.561596419,-2.583925141,-0.483746756,-0.870217767
GSU3107,-0.894030142,-0.488477179,0.115663814,0.115663814,-0.774662453,-0.620821424,-0.97440611,1.391684288
GSU3108,-0.13121224,-0.031241322,-0.020514733,-0.020514733,-1.497465699,-0.611157987,-0.414402024,0.939986108
GSU3109,-0.38055949,-0.020860981,-0.753818502,-0.753818502,-1.035276738,0.168435032,0.8791493,-0.685309973
GSU3110,0.483863724,0.623826501,-0.122507047,-0.122507047,-6.802722288,-0.300003456,2.47919563,0.892652135
GSU3111,0.05014445,0.19895777,0.386927009,0.386927009,-3.883662111,-0.099905749,0.834181002,2.072203909
GSU3112,0.885918867,1.207908715,0.741359729,0.741359729,-0.793950959,-1.378172242,1.351396683,5.399542843
GSU3113,1.411530999,1.29915683,1.055109533,1.055109533,-3.572721081,-6.486913163,-1.826366654,-3.071550264
GSU3114,1.344442612,1.311730842,1.082526981,1.082526981,-1.989253537,-3.080023923,-0.790371179,-0.476360123
GSU3115,0.269905894,-0.516686274,-0.599537039,-0.599537039,-1.082557103,-2.773864101,1.419146124,-0.392332097
GSU3116,1.049932795,1.015541397,1.066686931,1.066686931,-2.135619209,-0.801395728,-0.831099479,0.913095683
GSU3117,-1.22013135,-0.882837086,-0.351782377,-0.351782377,-2.772233311,-1.935389218,-1.086057012,-1.235755999
GSU3118,0.182521231,0.304407251,0.322213848,0.322213848,-1.650531962,-1.427796395,-1.476225031,-0.257694939
GSU3119,0.326718128,0.426359932,0.208969745,0.208969745,-0.507211646,-1.284134905,-2.204895457,0.271431587
GSU3120,-0.76850349,-0.523015706,-0.042152854,-0.042152854,0,0,0,0
GSU3121,-0.938546112,-0.56142055,-1.858621589,-1.858621589,0,0,0,0
GSU3122,-3.439395732,-1.61229964,-3.120877691,-3.120877691,0.173735675,-2.012355219,-2.104369081,0.948262308
GSU3123,-4.455957607,-2.338664527,-4.187764351,-4.187764351,0,0,0,0
GSU3124,-3.548019592,-1.66986978,-3.421154342,-3.421154342,0,0,0,0
GSU3125,-5.124338276,-2.864979692,-4.330916577,-4.330916577,-3.437605513,-2.597778205,-0.824827702,-0.540509687
GSU3126,-4.872202672,-2.408065367,-3.970211367,-3.970211367,0.98099842,-1.536169308,-1.19058941,-1.540383615
GSU3127,-1.096798923,-0.300650201,-1.074774194,-1.074774194,1.788295063,-2.74784592,-0.634764196,-0.885718935
GSU3129,1.219157905,0.875391054,1.100028781,1.100028781,-2.020512965,1.913560115,-2.237117187,-1.270181471
GSU3130,0.708735719,0.942651504,1.181569618,1.181569618,-1.77061867,1.965246014,-2.125917113,-1.213507365
GSU3131,0.770740096,0.972741596,0.33213105,0.33213105,1.386211855,1.316551752,-2.576118061,-0.202468473
GSU3132,-0.553296843,-0.583169466,-0.206369102,-0.206369102,-0.384589647,2.203596965,0.322174295,3.150426301
GSU3133,0.281429168,0.244815333,0.166350963,0.166350963,-1.190131822,1.546589507,-0.258823682,2.688366771
GSU3134,-1.159568359,-1.029005502,-1.270917093,-1.270917093,-0.974668233,-1.818435417,-1.93926217,-1.350849752
GSU3135,-0.463398795,-0.209402503,-0.737206994,-0.737206994,0.105150632,-2.562804664,0.441713807,-4.387453679
GSU3136,-1.081056187,-0.505362883,-0.695004847,-0.695004847,-1.354842039,0.644022572,0.78460195,1.920264935
GSU3137,2.182853086,0.927527441,1.507766027,1.507766027,-0.68175982,-0.391222735,0.469213332,2.661111874
GSU3138,1.644517481,0.986614206,1.186277389,1.186277389,-1.436501317,-0.665941797,1.476137972,1.289593475
GSU3139,1.100266816,1.422691575,0.793632404,0.793632404,-0.575161343,-6.696352214,1.976365486,3.683436829
GSU3140,0.975177008,1.599759248,0.22895183,0.22895183,-1.15995023,-6.461680257,7.847484835,2.218101197
GSU3141,-0.766482331,0.640035457,-0.996214582,-0.996214582,-2.97423468,-3.731216735,6.567862171,0.911291518
GSU3143,0.499339931,-0.310686834,1.293560478,1.293560478,0,0,0,0
GSU3144,-0.373536075,-0.294667558,-0.781971359,-0.781971359,0.847824777,-2.621120382,0.128507719,-1.597828576
GSU3145,-0.081043498,0.069837699,-0.545997661,-0.545997661,0.508254435,-0.160900943,-0.563015158,0.03656356
GSU3146,0.612742545,0.601590038,-0.12761527,-0.12761527,-1.765992598,-1.610324744,0.818765478,-1.350519237
GSU3147,-0.026626681,0.005194996,-0.000766587,-0.000766587,1.21636432,-3.48021909,0.570319123,-5.048269256
GSU3148,0.072713621,0.180506667,-0.310684702,-0.310684702,1.242810711,-3.404107352,-0.467461124,-2.894689282
GSU3150,1.814585397,1.30571687,1.677610285,1.677610285,2.189823499,0.066431583,0.728415949,-5.642093305
GSU3151,2.081340868,1.673657068,2.41638184,2.41638184,2.191217923,-0.43729724,1.207247854,-0.701151377
GSU3152,1.956683119,1.684762813,2.729646789,2.729646789,2.523981127,-0.992912451,0.382915537,0.691912056
GSU3153,0.151363361,-0.435961962,0.171971155,0.171971155,7.374202363,-0.183328778,-0.817682566,-0.693880309
GSU3154,-0.640315025,-0.204525734,-0.496950095,-0.496950095,8.208876931,-0.474908129,0.024552006,-4.373256964
GSU3155,0.308428996,-0.291250883,0.198023552,0.198023552,0,0,0,0
GSU3156,0.184067563,0.040991868,0.41892022,0.41892022,0.467196881,1.121775507,-1.344662936,-4.431638539
GSU3157,-0.406925056,0.243824026,0.189328738,0.189328738,-0.222861472,2.462423468,-4.709976947,-2.044106156
GSU3158,-0.306495152,-0.093691372,-0.555167226,-0.555167226,-0.775918755,2.964739905,1.187786599,-0.990295032
GSU3159,0.787050739,0.332065431,0.632946589,0.632946589,0.612568444,8.395985605,3.32142541,-1.08501824
GSU3160,0.423135069,-0.301539004,-0.608519027,-0.608519027,1.05709902,8.897045773,0.835502275,-0.090992548
GSU3161,0.156062514,0.248059674,0.512164882,0.512164882,-0.359351669,7.54814613,1.582124961,-0.372893794
GSU3162,-0.054641247,0.318194972,-0.372251476,-0.372251476,-2.252561599,1.700417117,2.620015356,-6.040216843
GSU3163,-0.936672414,-0.576660231,-0.725054852,-0.725054852,-5.721453169,-0.520965779,-1.453655998,-1.888074055
GSU3165,-4.326371281,-1.982522274,-3.447549678,-3.447549678,-0.410305533,-1.38470164,-0.999644075,-0.785267696
GSU3166,-3.645106063,-1.453984951,-2.897465389,-2.897465389,-0.746504737,0.845834982,0.300904024,-0.993225354
GSU3167,-3.360186632,-1.651920248,-2.670464843,-2.670464843,-0.482823609,1.855740205,2.521464346,-2.123493196
GSU3168,-2.991629329,-1.090334814,-1.74198497,-1.74198497,-2.108296299,0.496679914,0.276551163,1.15804273
GSU3169,-2.36193387,-1.071666385,-1.289184725,-1.289184725,0.31049853,0.203444905,1.384430764,0.866340404
GSU3170,-3.535468669,-1.503281587,-2.291353402,-2.291353402,-0.185355163,0.854900969,1.38990343,0.757599527
GSU3171,-3.058686955,-1.00834068,-2.100667485,-2.100667485,2.675763774,-1.205229712,0.835502275,-0.598069241
GSU3172,-5.204307605,-2.096170378,-2.989399883,-2.989399883,0,0,0,0
GSU3173,-4.419481146,-2.033249785,-2.841529381,-2.841529381,0,0,0,0
GSU3174,-5.567802951,-3.110196718,-3.035280853,-3.035280853,0,0,0,0
GSU3175,-3.677330288,-1.053316484,-1.585452794,-1.585452794,0,0,0,0
GSU3176,-2.733306299,-0.763552709,-1.244655722,-1.244655722,0.843805512,-1.275896946,-0.201935882,-2.229502672
GSU3177,-2.007714586,-0.194342123,-0.962696541,-0.962696541,0.605499631,0.402302676,-0.92478099,-1.095148558
GSU3180,-1.264529514,-0.311307651,-0.360305825,-0.360305825,0.540313737,-0.91947657,-1.230508524,-0.557014216
GSU3181,-1.348393914,-0.101651861,-0.460511288,-0.460511288,0,0,0,0
GSU3182,-1.922960065,0.116753254,-0.932782238,-0.932782238,-3.075731989,-4.636497676,-1.601907346,0.975381732
GSU3183,-1.639877358,-0.234391388,-1.123023759,-1.123023759,2.042447578,-0.00722851,-0.721276823,0.195055902
GSU3184,-1.245160416,0.044838025,-0.762204648,-0.762204648,2.177782017,1.963974155,-2.412453286,2.055380998
GSU3185,-1.350976678,0.041503534,-0.18681677,-0.18681677,2.930983092,2.679983563,-0.374473636,1.376516347
GSU3186,-0.271178159,0.422091706,0.230825821,0.230825821,-4.516943303,1.917970033,-0.214211568,2.728104525
GSU3187,1.046298246,1.008528123,1.410936966,1.410936966,-2.396958636,0.958909336,-0.312378893,0.824986352
GSU3188,0.801996793,0.636418399,1.520329017,1.520329017,-1.350027839,0.258233316,1.331062362,0.312380534
GSU3189,0.874155234,0.19952369,1.058405949,1.058405949,-1.160269439,-3.046898083,-3.198181087,-3.994900831
GSU3190,-0.343040159,-0.358264797,0.715367711,0.715367711,-0.43628974,0.697240461,-3.059568295,0.737817603
GSU3191,0.033793555,-0.152065724,0.593213031,0.593213031,-2.323515465,1.913560115,-1.67779637,-3.776397577
GSU3192,1.311467008,0.883375914,1.076927227,1.076927227,0.785705675,-0.942804981,-1.069738365,3.240311355
GSU3194,0.992521998,0.685623302,0.080942735,0.080942735,-0.369341176,0.713965974,0.634465371,-1.847340122
GSU3195,0.847613852,0.744521588,0.513031032,0.513031032,-0.58569013,-0.996985561,-0.478274514,-1.782560012
GSU3196,1.198199549,0.980046148,0.841838475,0.841838475,-3.292945049,-1.246869519,-1.166461878,-0.812016696
GSU3197,0.987822443,0.776822441,0.3919768,0.3919768,-4.365719809,-2.623852875,-1.039564165,0.509444878
GSU3198,0.688655759,0.635148302,1.096873117,1.096873117,-2.624865885,-1.26437166,-0.184663879,0.691934157
GSU3199,1.427730041,1.089959259,0.792302766,0.792302766,-2.035040521,-2.326656824,-3.317587235,2.438297456
GSU3200,0.671685112,0.525209395,0.937391183,0.937391183,-0.290955658,-0.888938746,-1.614560757,0.141789366
GSU3201,0.147448443,-0.097508414,0.004491792,0.004491792,0.474173459,0.04719319,0.757455599,-0.26420103
GSU3202,0.459561203,0.16474187,-0.058411548,-0.058411548,-0.235787028,-1.201371442,0.775978384,0.569001584
GSU3203,-0.694106332,-0.780728343,-0.974853845,-0.974853845,-1.559900959,-4.162334208,0.292389387,0.519132353
GSU3204,-0.620552493,-0.755256809,-0.250214965,-0.250214965,-0.844689199,-2.360860698,-3.608556764,2.486165173
GSU3205,-0.402751916,-0.416062996,-0.308691626,-0.308691626,-1.974941,-7.880460318,0.709741257,4.12235573
GSU3206,-1.285903134,-0.799854929,-0.401111089,-0.401111089,-1.652285244,-3.989521563,-0.933836868,0.091819638
GSU3207,-0.666639897,-0.511526398,-0.835043442,-0.835043442,-0.837693089,-1.787041718,-6.565053301,1.997035916
GSU3208,-0.617073915,-0.322979781,-0.820197703,-0.820197703,0.292891042,0.047069413,0.834181002,-2.536904393
